timestamp,endpoint,topic,cache_status,latency_ms,success,status_code,error,concurrency
1783097683.803609,analyze,world,MISS,1171.5211950067896,True,200.0,,3
1783097683.805429,analyze,business,HIT,1172.9772649996448,True,200.0,,3
1783097683.9995146,analyze,sci_tech,HIT,889.0937000105623,True,200.0,,3
1783097684.5911121,analyze,sports,MISS,787.4493799754418,True,200.0,,3
1783097685.6009195,analyze,sports,MISS,1601.367241004482,True,200.0,,3
1783097685.6336598,analyze,world,MISS,1828.1750319874845,True,200.0,,3
1783097686.164004,analyze,sports,MISS,1572.8351819852833,True,200.0,,3
1783097687.2271714,analyze,sports,MISS,1593.4725090046413,True,200.0,,3
1783097687.2677534,analyze,world,MISS,1666.7914319841657,True,200.0,,3
1783097687.8537433,analyze,business,MISS,1689.6947759960312,True,200.0,,3
1783097688.878945,analyze,business,MISS,1611.1537709948607,True,200.0,,3
1783097688.8790274,analyze,business,MISS,1651.834766002139,True,200.0,,3
1783097689.4931777,analyze,world,MISS,1639.3865539866965,True,200.0,,3
1783097690.6190312,analyze,sci_tech,MISS,1739.740458986489,True,200.0,,3
1783097690.619662,analyze,sports,MISS,1740.6110190204345,True,200.0,,3
1783097692.7692163,related,business,MISS,2149.4383359968197,True,200.0,,3
1783097692.7693067,analyze,world,MISS,3276.0966070054565,True,200.0,,3
1783097693.4863024,analyze,business,MISS,2867.209514020942,True,200.0,,3
1783097693.6924694,related,sports,HIT,922.8414509852882,True,200.0,,3
1783097693.6925805,related,world,HIT,923.2294149987865,True,200.0,,3
1783097695.7389803,related,sports,MISS,2252.6079899980687,True,200.0,,3
1783097695.7569056,related,sports,HIT,2064.2528439930174,True,200.0,,3
1783097695.75844,related,world,HIT,2065.5112540116534,True,200.0,,3
1783097698.8081322,related,world,MISS,3069.088300981093,True,200.0,,3
1783097698.824521,related,sports,HIT,3067.1590419951826,True,200.0,,3
1783097698.8255777,related,sci_tech,MISS,3067.0814090117346,True,200.0,,3
1783097699.3228257,related,sci_tech,HIT,514.6272270067129,True,200.0,,3
1783097702.3958879,related,world,MISS,3570.813263999298,True,200.0,,3
1783097702.3960752,related,sports,MISS,3073.182280000765,True,200.0,,3
1783097702.3962631,related,sports,HIT,3570.605159999104,True,200.0,,3
1783097703.2159154,related,sports,HIT,818.786807009019,True,200.0,,3
1783097703.2328944,related,sci_tech,HIT,836.5490949945524,True,200.0,,3
1783097703.2337203,related,sports,HIT,836.9459770037793,True,200.0,,3
1783097704.0462992,related,world,HIT,830.3124610101804,True,200.0,,3
1783097704.0666368,related,world,HIT,832.8342979948502,True,200.0,,3
1783097704.067177,related,sports,HIT,834.0556460025255,True,200.0,,3
1783097707.2087772,related,world,MISS,3162.3994770052377,True,200.0,,3
1783097707.2089667,related,sports,HIT,3141.7172990040854,True,200.0,,3
1783097707.2101629,related,world,MISS,3143.3473950019106,True,200.0,,3
1783097709.3588097,related,world,HIT,2149.760484986473,True,200.0,,3
1783097709.3589194,related,sports,HIT,2149.453635996906,True,200.0,,3
1783097709.3596082,related,world,MISS,2149.2947390070185,True,200.0,,3
1783097713.9752138,related,sci_tech,MISS,4615.979112015339,True,200.0,,3
1783097713.9923823,related,sports,MISS,4633.375867997529,True,200.0,,3
1783097713.9925745,related,world,MISS,4632.845293002902,True,200.0,,3
1783097718.5745776,related,business,MISS,4581.936942995526,True,200.0,,3
1783097718.5751998,related,sports,MISS,4599.940190993948,True,200.0,,3
1783097718.575782,related,sci_tech,MISS,4582.732928014593,True,200.0,,3
1783097720.7716622,related,sports,HIT,2196.1511530098505,True,200.0,,3
1783097720.7717762,related,world,HIT,2196.884428994963,True,200.0,,3
1783097720.7938185,related,business,MISS,2217.899793002289,True,200.0,,3
1783097722.7725594,related,sports,HIT,2000.4437479947228,True,200.0,,3
1783097723.0415878,related,world,HIT,2247.7157870016526,True,200.0,,3
1783097723.0417082,related,sports,MISS,2269.8943910072558,True,200.0,,3
1783097724.923679,related,sports,HIT,1881.6605869797058,True,200.0,,3
1783097724.9237826,related,sports,MISS,2151.1821360036265,True,200.0,,3
1783097724.9238853,related,sports,HIT,1882.1361300069839,True,200.0,,3
1783097727.5859141,related,sci_tech,MISS,2661.9500550150406,True,200.0,,3
1783097730.4536648,related,business,MISS,2867.641457996797,True,200.0,,3
1783097730.454079,related,sci_tech,MISS,5529.855086992029,True,200.0,,3
1783097730.4542527,related,sci_tech,MISS,5529.867837991333,True,200.0,,3
1783097735.3303208,related,sci_tech,MISS,4875.536447012564,True,200.0,,3
1783097735.3304284,related,business,MISS,4875.8581500151195,True,200.0,,3
1783097735.3305287,related,business,MISS,4876.235396019183,True,200.0,,3
1783097740.1820939,related,business,MISS,4851.042997994227,True,200.0,,3
1783097740.1821976,related,sci_tech,MISS,4851.637098996434,True,200.0,,3
1783097740.182983,related,business,MISS,4852.144432021305,True,200.0,,3
1783097744.6745298,related,sci_tech,MISS,4491.294196021045,True,200.0,,3
1783097744.6820345,related,business,MISS,4499.74667801871,True,200.0,,3
1783097744.685219,related,sci_tech,MISS,4502.704760001507,True,200.0,,3
1783097749.7368224,related,world,MISS,5062.207382987253,True,200.0,,3
1783097749.752443,related,sports,MISS,5070.314101991244,True,200.0,,3
1783097749.756731,related,business,MISS,5071.451604977483,True,200.0,,3
1783097753.024262,related,sports,HIT,3287.3649369867053,True,200.0,,3
1783097753.0418253,related,sports,MISS,3289.296648988966,True,200.0,,3
1783097753.043485,related,sci_tech,MISS,3286.692497000331,True,200.0,,3
1783097756.7701018,related,sports,MISS,3745.768676017178,True,200.0,,3
1783097757.896859,related,business,MISS,4854.948496009456,True,200.0,,3
1783097757.8984246,related,sci_tech,MISS,4854.885403998196,True,200.0,,3
1783097759.1378384,related,sci_tech,MISS,2367.679916002089,True,200.0,,3
1783097762.2257602,related,business,MISS,4328.807893994963,True,200.0,,3
1783097762.2259579,related,business,HIT,4327.47497499804,True,200.0,,3
1783097762.2308118,related,world,MISS,3092.9137359780725,True,200.0,,3
1783097767.21495,related,sci_tech,MISS,4988.505275978241,True,200.0,,3
1783097767.2150614,related,world,MISS,4984.209705988178,True,200.0,,3
1783097767.2408426,related,business,MISS,5014.7978180029895,True,200.0,,3
1783097768.0406578,related,sci_tech,HIT,825.2582610002719,True,200.0,,3
1783097768.06424,related,sci_tech,HIT,849.1235410037916,True,200.0,,3
1783097768.0888588,related,business,HIT,847.9120910051279,True,200.0,,3
1783097768.8583953,related,business,HIT,817.6718280010391,True,200.0,,3
1783097768.8760703,related,world,HIT,787.1167679841164,True,200.0,,3
1783097768.8800054,related,world,HIT,815.6979829946067,True,200.0,,3
1783097771.4145036,related,sports,HIT,2538.353279000148,True,200.0,,3
1783097771.414607,related,world,MISS,2556.1695830256213,True,200.0,,3
1783097771.4147103,related,world,HIT,2534.655779018067,True,200.0,,3
1783097776.6310887,related,sports,MISS,5215.846456005238,True,200.0,,3
1783097776.660536,related,world,MISS,5245.745332998922,True,200.0,,3
1783097776.6621094,related,world,MISS,5247.073934995569,True,200.0,,3
1783097780.1178086,related,business,MISS,3486.6589400044177,True,200.0,,3
1783097780.1179154,related,world,MISS,3455.7580840191804,True,200.0,,3
1783097780.118015,related,business,HIT,3457.4187319958583,True,200.0,,3
1783097782.6800797,related,sci_tech,HIT,2561.716238997178,True,200.0,,3
1783097782.6802628,related,business,HIT,2562.1932219946757,True,200.0,,3
1783097782.6804554,related,sports,MISS,2561.9020559825003,True,200.0,,3
1783097786.6734104,related,world,HIT,3992.4610310117714,True,200.0,,3
1783097786.6735175,related,sports,MISS,3992.2285359934904,True,200.0,,3
1783097786.6967397,related,sports,MISS,4016.2026420002803,True,200.0,,3
1783097790.1566036,related,world,MISS,3482.3349290236365,True,200.0,,3
1783097790.278254,related,business,HIT,3581.4284209918696,True,200.0,,3
1783097790.2787843,related,sports,MISS,3605.2239350101445,True,200.0,,3
1783097794.146341,related,business,MISS,3989.5330519939307,True,200.0,,3
1783097794.1615293,related,business,MISS,3883.2057700201403,True,200.0,,3
1783097794.1620266,related,world,HIT,3883.1226410111412,True,200.0,,3
1783097795.8877425,related,sci_tech,MISS,1741.343598027015,True,200.0,,3
1783097795.8878565,related,sports,HIT,1726.2759149889462,True,200.0,,3
1783097796.5292926,analyze,sci_tech,MISS,2367.1692160132807,True,200.0,,3
1783097796.808942,related,business,HIT,920.7646249851678,True,200.0,,3
1783097796.8090568,related,world,HIT,921.152914990671,True,200.0,,3
1783097797.013681,analyze,world,HIT,484.3465059821028,True,200.0,,3
1783097797.5804105,analyze,world,MISS,771.0811019933317,True,200.0,,3
1783097798.3464248,analyze,world,HIT,1537.3337579949293,True,200.0,,3
1783097798.3465135,analyze,business,MISS,1332.8038730251137,True,200.0,,3
1783097798.549013,analyze,business,HIT,968.5627740109339,True,200.0,,3
1783097799.1193557,analyze,sports,MISS,772.7978879993316,True,200.0,,3
1783097800.236741,analyze,world,MISS,1687.676678004209,True,200.0,,3
1783097800.2376912,analyze,world,MISS,1890.920270991046,True,200.0,,3
1783097800.8048117,analyze,business,MISS,1685.4018679878209,True,200.0,,3
1783097802.0311666,analyze,business,MISS,1794.384225999238,True,200.0,,3
1783097802.031251,analyze,sports,MISS,1793.539228005102,True,200.0,,3
1783097802.5434518,analyze,sports,MISS,1738.58524201205,True,200.0,,3
1783097803.6700315,analyze,world,MISS,1638.5065199865494,True,200.0,,3
1783097803.6701717,analyze,sports,MISS,1638.897666009143,True,200.0,,3
1783097804.2119136,analyze,world,MISS,1668.399677000707,True,200.0,,3
1783097805.2794838,analyze,sci_tech,MISS,1609.2745949863456,True,200.0,,3
1783097805.3199806,analyze,sci_tech,MISS,1649.515800003428,True,200.0,,3
1783097805.821722,analyze,sports,MISS,1609.7595110186376,True,200.0,,3
1783097806.9114256,analyze,sci_tech,MISS,1591.405691986438,True,200.0,,3
1783097806.9122455,analyze,sci_tech,MISS,1632.7306169841904,True,200.0,,3
1783097807.1522713,analyze,world,HIT,1330.4975649807602,True,200.0,,3
1783097807.7666245,analyze,sports,MISS,855.1506489748135,True,200.0,,3
1783097808.7919128,analyze,sci_tech,MISS,1639.5844250218943,True,200.0,,3
1783097808.792756,analyze,sci_tech,MISS,1880.4300259798765,True,200.0,,3
1783097809.3769114,analyze,sci_tech,MISS,1610.248626995599,True,200.0,,3
1783097810.5311217,analyze,world,MISS,1738.2516560028307,True,200.0,,3
1783097810.5312085,analyze,world,MISS,1739.2589279916137,True,200.0,,3
1783097811.082603,analyze,world,MISS,1705.653507990064,True,200.0,,3
1783097811.862046,analyze,sci_tech,MISS,1330.569911020575,True,200.0,,3
1783097811.8621314,analyze,sports,HIT,1330.9009309741668,True,200.0,,3
1783097812.4374802,analyze,sports,MISS,1354.8398330167402,True,200.0,,3
1783097813.7050836,analyze,world,MISS,1842.6895779848564,True,200.0,,3
1783097813.705174,analyze,business,MISS,1843.0219689907972,True,200.0,,3
1783097814.216843,analyze,world,MISS,1779.3232830008492,True,200.0,,3
1783097815.270669,analyze,business,MISS,1565.4446060070768,True,200.0,,3
1783097815.2731948,analyze,world,MISS,1567.7507469954435,True,200.0,,3
1783097815.8565779,analyze,sports,MISS,1639.694220997626,True,200.0,,3
1783097816.9825554,analyze,world,MISS,1711.8378639861476,True,200.0,,3
1783097816.9826396,analyze,business,MISS,1709.417162986938,True,200.0,,3
1783097817.4530683,analyze,world,MISS,1596.4431690226775,True,200.0,,3
1783097818.5011654,analyze,sports,MISS,1518.2634219818283,True,200.0,,3
1783097818.5079596,analyze,world,MISS,1525.2757710113656,True,200.0,,3
1783097818.7181902,analyze,sports,HIT,1265.081460995134,True,200.0,,3
1783097819.4702322,analyze,sci_tech,MISS,969.0272200095933,True,200.0,,3
1783097819.47708,analyze,sci_tech,HIT,969.0734299947508,True,200.0,,3
1783097819.7486818,analyze,business,HIT,1030.4424659989309,True,200.0,,3
1783097820.3667684,analyze,business,MISS,896.4948399807326,True,200.0,,3
1783097821.4870198,analyze,business,MISS,1738.2911700115073,True,200.0,,3
1783097821.4876366,analyze,sci_tech,MISS,2010.5235039955005,True,200.0,,3
1783097821.6680136,analyze,world,HIT,1301.2073439895175,True,200.0,,3
1783097821.9999151,analyze,business,HIT,512.8482080181129,True,200.0,,3
1783097823.12601,analyze,sports,MISS,1457.9608920030296,True,200.0,,3
1783097823.1260934,analyze,sports,MISS,1638.3771150140092,True,200.0,,3
1783097823.6610136,analyze,sports,MISS,1661.0585509915836,True,200.0,,3
1783097824.1902192,analyze,sci_tech,MISS,1063.8627150037792,True,200.0,,3
1783097824.7533145,analyze,world,MISS,1092.2618199838325,True,200.0,,3
1783097825.8902876,analyze,sci_tech,MISS,1700.024265999673,True,200.0,,3
1783097825.8903754,analyze,sports,MISS,2764.2617380188312,True,200.0,,3
1783097826.094649,analyze,sci_tech,HIT,1341.2990559882019,True,200.0,,3
1783097826.4042964,analyze,world,HIT,513.8785020099021,True,200.0,,3
1783097827.5290408,analyze,sci_tech,MISS,1434.3549180193804,True,200.0,,3
1783097827.52913,analyze,business,MISS,1638.4467339958064,True,200.0,,3
1783097828.0410347,analyze,sci_tech,MISS,1636.6922890010756,True,200.0,,3
1783097828.7171135,analyze,business,HIT,1187.7155489928555,True,200.0,,3
1783097828.7177856,analyze,sci_tech,MISS,1188.629285985371,True,200.0,,3
1783097829.2692,analyze,world,MISS,1228.1248799990863,True,200.0,,3
1783097830.2942896,analyze,sci_tech,MISS,1576.3889670197386,True,200.0,,3
1783097830.2943742,analyze,business,MISS,1577.229759976035,True,200.0,,3
1783097830.8070436,analyze,business,MISS,1537.8035140165593,True,200.0,,3
1783097831.8482513,analyze,business,MISS,1553.60748100793,True,200.0,,3
1783097831.848821,analyze,sports,MISS,1554.4188840140123,True,200.0,,3
1783097832.1373305,analyze,business,HIT,1330.2407700102776,True,200.0,,3
1783097832.7509763,analyze,sports,MISS,902.686391986208,True,200.0,,3
1783097833.5708783,analyze,sports,HIT,1433.504112996161,True,200.0,,3
1783097833.5709624,analyze,world,MISS,1722.0644199987873,True,200.0,,3
1783097833.6732945,analyze,business,HIT,922.2772959910799,True,200.0,,3
1783097834.018092,analyze,sci_tech,HIT,447.0872230012901,True,200.0,,3
1783097835.1070647,analyze,sci_tech,MISS,1433.7305650115013,True,200.0,,3
1783097835.1071513,analyze,sports,MISS,1535.9377099957783,True,200.0,,3
1783097835.311279,analyze,sports,HIT,1293.1320200150367,True,200.0,,3
1783097835.925844,analyze,business,MISS,818.4236630040687,True,200.0,,3
1783097837.018363,analyze,sci_tech,MISS,1707.0302670181263,True,200.0,,3
1783097837.0200553,analyze,sci_tech,MISS,1912.8715590049978,True,200.0,,3
1783097837.259191,analyze,business,HIT,1333.3056709961966,True,200.0,,3
1783097837.9744532,analyze,world,MISS,956.0403099749237,True,200.0,,3
1783097839.0003664,analyze,world,MISS,1980.2767499932088,True,200.0,,3
1783097839.000451,analyze,sci_tech,MISS,1741.2343219912145,True,200.0,,3
1783097839.51077,analyze,world,MISS,1536.2700340047013,True,200.0,,3
1783097840.5354156,analyze,sci_tech,MISS,1534.70417499193,True,200.0,,3
1783097840.535501,analyze,business,MISS,1535.029676015256,True,200.0,,3
1783097841.0457804,analyze,sci_tech,MISS,1534.9674129975028,True,200.0,,3
1783097842.0936975,analyze,sci_tech,MISS,1558.1643219920807,True,200.0,,3
1783097842.1238172,analyze,sports,MISS,1588.0438559979666,True,200.0,,3
1783097842.6845326,analyze,sports,MISS,1638.7099690036848,True,200.0,,3
1783097843.7083127,analyze,business,MISS,1584.453217976261,True,200.0,,3
1783097843.7084055,analyze,sci_tech,MISS,1614.6819689893164,True,200.0,,3
1783097844.3225088,analyze,business,MISS,1637.936193990754,True,200.0,,3
1783097844.3229885,related,sci_tech,HIT,614.5325030083768,True,200.0,,3
1783097845.0405674,related,world,HIT,717.4549280025531,True,200.0,,3
1783097845.040658,analyze,world,MISS,1331.959953007754,True,200.0,,3
1783097847.1928673,related,world,MISS,2152.153486997122,True,200.0,,3
1783097847.1929543,analyze,business,MISS,2870.409399009077,True,200.0,,3
1783097847.1930614,related,world,HIT,2152.1054079930764,True,200.0,,3
1783097848.015632,related,sports,HIT,822.0400279969908,True,200.0,,3
1783097848.0419648,related,business,HIT,848.6576029972639,True,200.0,,3
1783097848.0440998,related,business,HIT,850.6988899898715,True,200.0,,3
1783097850.206612,related,world,HIT,2164.57127299509,True,200.0,,3
1783097850.2067225,related,business,MISS,2162.575194990495,True,200.0,,3
1783097850.2075284,related,world,HIT,2191.8499750026967,True,200.0,,3
1783097852.5151098,related,sports,HIT,2307.507251010975,True,200.0,,3
1783097852.5152197,related,sports,MISS,2307.952658011345,True,200.0,,3
1783097852.5153208,related,business,HIT,2308.307933009928,True,200.0,,3
1783097854.9741957,related,world,HIT,2458.3158690074924,True,200.0,,3
1783097854.9743252,related,sports,MISS,2458.6861850111745,True,200.0,,3
1783097854.974431,related,world,HIT,2459.066636976786,True,200.0,,3
1783097859.5807183,related,sports,MISS,4605.761201004498,True,200.0,,3
1783097859.6007168,related,sci_tech,MISS,4626.213366980664,True,200.0,,3
1783097859.6008956,related,sci_tech,MISS,4626.134687976446,True,200.0,,3
1783097861.4239583,related,sci_tech,HIT,1843.1791359907947,True,200.0,,3
1783097861.4240625,related,sci_tech,MISS,1823.1236900028307,True,200.0,,3
1783097861.4241672,related,world,HIT,1822.7976619964465,True,200.0,,3
1783097864.5286543,related,sci_tech,MISS,3103.962352994131,True,200.0,,3
1783097864.5656934,related,sports,HIT,3141.4290350221563,True,200.0,,3
1783097864.5664747,related,sci_tech,MISS,3141.9861589965876,True,200.0,,3
1783097866.647647,related,sci_tech,MISS,2118.8972299860325,True,200.0,,3
1783097866.6478808,related,world,HIT,2081.2970180122647,True,200.0,,3
1783097866.648096,related,world,HIT,2082.1569429826923,True,200.0,,3
1783097870.1807914,related,sports,HIT,3531.726777990116,True,200.0,,3
1783097870.1992233,related,sci_tech,MISS,3550.583311007358,True,200.0,,3
1783097870.1993258,related,world,MISS,3551.1804260022473,True,200.0,,3
1783097871.0504768,related,business,HIT,850.8489409869071,True,200.0,,3
1783097871.0505836,related,sports,HIT,869.7466230078135,True,200.0,,3
1783097871.0506804,related,world,HIT,851.3195679988712,True,200.0,,3
1783097875.0447338,related,world,MISS,3993.9810569921974,True,200.0,,3
1783097875.0449243,related,business,MISS,3993.915402010316,True,200.0,,3
1783097875.045107,related,world,HIT,3993.888530996628,True,200.0,,3
1783097877.3984866,related,business,MISS,2352.2720530163497,True,200.0,,3
1783097878.9826882,related,sports,HIT,3937.485533999279,True,200.0,,3
1783097878.9848342,related,world,MISS,3939.247603993863,True,200.0,,3
1783097878.9914625,related,world,HIT,1592.9158509825356,True,200.0,,3
1783097881.291556,related,sports,HIT,2300.014966982417,True,200.0,,3
1783097881.2917407,related,world,HIT,2306.846471998142,True,200.0,,3
1783097881.291926,related,sports,MISS,2309.1720880183857,True,200.0,,3
1783097882.1107538,related,business,HIT,817.9669610108249,True,200.0,,3
1783097882.1261516,related,sci_tech,HIT,834.1595849778969,True,200.0,,3
1783097882.1268713,related,sci_tech,HIT,834.4683479808737,True,200.0,,3
1783097883.0323787,related,business,HIT,921.5343710093293,True,200.0,,3
1783097883.0325687,related,sci_tech,HIT,905.5751819978468,True,200.0,,3
1783097883.0327597,related,business,HIT,906.5261259966064,True,200.0,,3
1783097885.3863075,related,sports,MISS,2352.6991010003258,True,200.0,,3
1783097885.386897,related,business,HIT,2353.650517994538,True,200.0,,3
1783097885.3870084,related,world,HIT,2354.194588988321,True,200.0,,3
1783097890.098218,related,sports,MISS,4711.838924995391,True,200.0,,3
1783097890.099255,related,sci_tech,MISS,4711.911689984845,True,200.0,,3
1783097890.0993626,related,sports,MISS,4712.246857990976,True,200.0,,3
1783097893.1689577,related,sports,HIT,3069.308199977968,True,200.0,,3
1783097893.169063,related,world,MISS,3070.8036809810437,True,200.0,,3
1783097893.1691585,related,sci_tech,MISS,3069.761995022418,True,200.0,,3
1783097894.0899749,related,sci_tech,HIT,920.2598239935469,True,200.0,,3
1783097894.0921736,related,world,HIT,922.6826749800239,True,200.0,,3
1783097894.0922828,related,sci_tech,HIT,923.0859380040783,True,200.0,,3
1783097897.8793366,related,business,MISS,3789.2894750111736,True,200.0,,3
1783097897.896641,related,sci_tech,MISS,3804.290170985041,True,200.0,,3
1783097897.89844,related,business,HIT,3805.851030017948,True,200.0,,3
1783097902.282628,related,sci_tech,MISS,4384.133687999565,True,200.0,,3
1783097902.282734,related,sci_tech,MISS,4403.354757989291,True,200.0,,3
1783097902.282833,related,world,MISS,4386.145696014864,True,200.0,,3
1783097904.5358417,related,business,MISS,2252.491432998795,True,200.0,,3
1783097904.5359523,related,business,HIT,2252.8135659813415,True,200.0,,3
1783097904.5360522,related,business,HIT,2253.1795499962755,True,200.0,,3
1783097907.0280573,related,sports,HIT,2491.454300994519,True,200.0,,3
1783097907.0469933,related,sports,MISS,2510.856270993827,True,200.0,,3
1783097907.0532634,related,business,HIT,2516.8710669968277,True,200.0,,3
1783097909.3486233,related,world,MISS,2301.544336020015,True,200.0,,3
1783097909.3488119,related,sports,HIT,2320.678100018995,True,200.0,,3
1783097909.3490055,related,business,HIT,2295.667639002204,True,200.0,,3
1783097912.7284825,related,sports,MISS,3378.400232992135,True,200.0,,3
1783097912.7285926,related,sci_tech,MISS,3379.111413989449,True,200.0,,3
1783097912.7286894,related,sci_tech,HIT,3379.6433199895546,True,200.0,,3
